Source IP,Destination IP,Destination Port,Bwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Packet Length Variance,Packet Length Mean,Packet Length Std,Min Packet Length,Max Packet Length,Average Packet Size,Total Length of Fwd Packets,Total Length of Bwd Packets,Bwd Packets/s,Fwd Packets/s,Init_Win_bytes_forward,Fwd Packet Length Min,Fwd Packet Length Max,Fwd Header Length,Bwd Header Length,Subflow Fwd Packets,Subflow Bwd Packets,Subflow Bwd Bytes,Avg Bwd Segment Size,Flow IAT Std,Fwd IAT Max,URG Flag Count,ACK Flag Count,PSH Flag Count,SYN Flag Count,FIN Flag Count,Active Min,Idle Std,Flow IAT Mean,Flow IAT Max,Fwd IAT Std,Fwd Packet Length Mean,Avg Fwd Segment Size,Flow Bytes/s
192.168.56.1,192.168.56.101,80,66,559,191.25,245.19567016296733,31798.62222222222,150.8,178.3216818623642,66,559,150.8,743,765,0.8851806667044083,1.3277710000566125,64240,66,405,66747,66681,6,4,765,191.25,1.0754236023730592,3.084242820739746,0,9,2,2,2,2.384185791015625e-05,1.0754236023730592,0.5020946131812202,3.0834145545959473,1.3640278466825067,123.83333333333333,123.83333333333333,333.71311134756195
192.168.56.1,192.168.56.101,80,66,559,191.25,245.19567016296733,32728.044444444444,152.4,180.9089396476704,66,559,152.4,759,765,1.1566416830591644,1.7349625245887468,64240,66,421,66747,66681,6,4,765,191.25,1.01903169817928,3.0839896202087402,0,9,2,2,2,1.430511474609375e-05,1.01903169817928,0.38425421714782715,3.0836143493652344,1.345983565799264,126.5,126.5,440.68048124554167
192.168.56.1,192.168.56.101,80,66,559,191.25,245.19567016296733,35073.433333333334,156.1,187.27902534275785,66,559,156.1,796,765,0.8873377939946246,1.331006690991937,64240,66,458,66747,66678,6,4,765,191.25,1.0763121499468096,3.084876537322998,0,9,2,2,2,4.76837158203125e-06,1.0763121499468096,0.5008740160200331,3.084545373916626,1.3659550160267522,132.66666666666666,132.66666666666666,346.2835741064023
192.168.56.1,192.168.56.101,80,66,559,191.25,245.19567016296733,41838.86111111111,171.11111111111111,204.54549887766075,66,559,171.11111111111111,775,765,1.1599284817922888,1.449910602240361,64240,66,503,66246,66678,5,4,765,191.25,1.079384605154022,3.0845422744750977,0,8,2,2,1,5.0067901611328125e-06,1.079384605154022,0.4310610592365265,3.0839359760284424,1.4915099567732142,155.0,155.0,446.57246549003116
192.168.56.1,192.168.56.101,80,66,559,191.25,245.19567016296733,36102.26666666667,157.6,190.0059648186516,66,559,157.6,811,765,0.8865905344084596,1.3298858016126893,64240,66,473,66747,66678,6,4,765,191.25,1.0757071304865249,3.0836198329925537,0,9,2,2,2,1.9311904907226562e-05,1.0757071304865249,0.5012961758507622,3.0832765102386475,1.3647291431481436,135.16666666666666,135.16666666666666,349.31667055693305
192.168.56.1,192.168.56.101,80,66,559,191.25,245.19567016296733,37842.0,160.0,194.53020331043712,66,559,160.0,835,765,1.1599866254441247,1.739979938166187,64240,66,497,66747,66678,6,4,765,191.25,1.019318536832506,3.083599805831909,0,9,2,2,2,7.3909759521484375e-06,1.019318536832506,0.38314618004692924,3.0832486152648926,1.3469693965055363,139.16666666666666,139.16666666666666,463.9946501776498
192.168.56.1,192.168.56.101,80,66,559,191.25,245.19567016296733,59276.544444444444,182.1,243.46774826338796,66,718,182.1,1056,765,0.886833105676827,1.3302496585152406,64240,66,718,66747,66672,6,4,765,191.25,1.07514412425298,3.082488775253296,0,9,2,2,2,2.0265579223632812e-05,1.07514412425298,0.5011590586768256,3.0819108486175537,1.3640647634956404,176.0,176.0,403.73077135937547
192.168.56.1,192.168.56.101,80,66,559,166.2,219.6091983501602,43308.455555555556,166.7,208.10683687845423,66,564,166.7,836,831,1.4516286896349317,1.4516286896349317,64240,66,564,66246,67184,5,5,831,166.2,1.1399532395273952,3.423793315887451,0,9,2,2,1,9.059906005859375e-06,1.1399532395273952,0.38271188735961914,3.4225661754608154,1.7092088524938711,167.2,167.2,483.97300512428626
192.168.56.1,192.168.56.101,80,66,559,166.2,219.6091983501602,39415.0,157.0,198.53211327137984,66,559,157.0,896,831,1.1109514230510533,1.333141707661264,64240,66,558,66747,67184,6,5,831,166.2,1.089098308551608,3.4226033687591553,0,10,2,2,2,2.1219253540039062e-05,1.089098308551608,0.4500646829605103,3.421384811401367,1.4734985072487663,149.33333333333334,149.33333333333334,383.7226215218338
192.168.56.1,192.168.56.101,80,66,559,166.2,219.6091983501602,58801.78888888889,181.7,242.49080165830804,66,714,181.7,986,831,1.452337824335401,1.452337824335401,64240,66,714,66246,67176,5,5,831,166.2,1.1399501324321064,3.425537347793579,0,9,2,2,1,5.7220458984375e-06,1.1399501324321064,0.38252502017551,3.4223792552948,1.7106519525591835,197.2,197.2,527.7795653634847
192.168.56.1,192.168.56.101,80,66,559,166.2,219.6091983501602,43718.02777777778,173.55555555555554,209.08856443569022,66,559,173.55555555555554,731,831,1.1113036453946665,0.8890429163157332,64240,66,525,65745,67184,4,5,831,166.2,1.2114359289632775,4.498023509979248,0,8,2,2,2,1.9550323486328125e-05,1.2114359289632775,0.5624025464057922,3.4217231273651123,2.596702810157258,182.75,182.75,347.1712588212938
192.168.56.1,192.168.56.101,80,66,559,166.2,219.6091983501602,42340.694444444445,171.77777777777777,205.76854580922821,66,559,171.77777777777777,715,831,1.1116407704591083,0.8893126163672866,64240,66,509,65745,67184,4,5,831,166.2,1.2144127513711163,4.497131109237671,0,8,2,2,2,1.049041748046875e-05,1.2144127513711163,0.5622319877147675,3.43255615234375,2.596265560971884,178.75,178.75,343.7193262259563
192.168.56.1,192.168.56.101,80,66,559,166.2,219.6091983501602,36778.5,163.66666666666666,191.77721449640467,66,559,163.66666666666666,642,831,1.112045968022591,0.8896367744180728,64240,66,436,65745,67188,4,5,831,166.2,1.2139464438402325,4.495291233062744,0,8,2,2,2,1.811981201171875e-05,1.2139464438402325,0.5620271265506744,3.4311423301696777,2.595208125514464,160.5,160.5,327.6087421794553
192.168.56.1,192.168.56.101,80,66,559,166.2,219.6091983501602,43455.444444444445,173.22222222222223,208.4596950118762,66,559,173.22222222222223,728,831,1.1119918970988394,0.8895935176790716,64240,66,522,65745,67184,4,5,831,166.2,1.2137277159587785,4.495346784591675,0,8,2,2,2,8.344650268554688e-06,1.2137277159587785,0.562054455280304,3.430635452270508,2.5952401981386366,182.0,182.0,346.71907351541813
192.168.56.1,192.168.56.101,80,66,559,166.2,219.6091983501602,40340.84444444445,163.2,200.85030357070522,66,559,163.2,801,831,1.1122608295432403,1.1122608295432403,64240,66,529,66246,67184,5,5,831,166.2,1.1504054789567302,3.431598424911499,0,9,2,2,2,1.6927719116210938e-05,1.1504054789567302,0.4994831615024143,3.430426836013794,1.6179854023974576,160.2,160.2,363.0419347629136
192.168.56.1,192.168.56.101,80,66,559,166.2,219.6091983501602,27879.12222222222,142.7,166.97042319591282,66,559,142.7,596,831,1.1126169522627487,1.1126169522627487,64240,66,324,66246,67192,5,5,831,166.2,1.1498384310383503,3.430006265640259,0,9,2,2,2,2.09808349609375e-05,1.1498384310383503,0.4993232885996501,3.4287054538726807,1.6170654089202028,119.2,119.2,317.54087817578846
192.168.56.1,192.168.56.101,80,66,74,68.0,4.0,9550.777777777777,100.55555555555556,97.72808080473993,66,361,100.55555555555556,633,272,0.8904236768870972,1.1130295961088716,64240,66,361,66246,66681,5,4,272,68.0,1.2133678579441838,3.4297938346862793,0,8,1,2,2,5.7220458984375e-06,1.2133678579441838,0.5615304410457611,3.429788112640381,1.6173036851618137,126.6,126.6,201.45835689570575
192.168.56.1,192.168.56.101,80,66,559,166.2,219.6091983501602,35525.02777777778,161.55555555555554,188.4808419383195,66,559,161.55555555555554,623,831,1.113060196375869,0.8904481571006952,64240,66,417,65745,67188,4,5,831,166.2,1.2111033600654266,4.491227388381958,0,8,2,2,2,9.775161743164062e-06,1.2111033600654266,0.5615150034427643,3.4144885540008545,2.5928041990695485,155.75,155.75,323.67790510610274
192.168.56.1,192.168.56.101,80,66,559,166.2,219.6091983501602,45578.177777777775,169.2,213.49046296679808,66,589,169.2,861,831,1.11310556820823,1.11310556820823,64240,66,589,66246,67180,5,5,831,166.2,1.142540458662024,4.421839952468872,0,9,2,2,2,1.621246337890625e-05,1.142540458662024,0.499104102452596,3.4190514087677,2.1995005217751573,172.2,172.2,376.674924281665
192.168.56.1,192.168.56.101,80,66,559,166.2,219.6091983501602,38294.933333333334,160.6,195.69091275103537,66,559,160.6,775,831,1.113496048782565,1.113496048782565,64240,66,503,66246,67184,5,5,831,166.2,1.1421421608529467,4.4182679653167725,0,9,2,2,2,1.5497207641601562e-05,1.1421421608529467,0.49892907672458225,3.4185872077941895,2.197404690935856,155.0,155.0,357.65493086895987
192.168.56.1,192.168.56.101,80,66,559,166.2,219.6091983501602,30093.37777777778,147.6,173.47442975198902,66,559,147.6,645,831,1.1136217558625254,1.1136217558625254,64240,66,373,66246,67188,5,5,831,166.2,1.150535661239914,3.426760673522949,0,9,2,2,2,8.106231689453125e-06,1.150535661239914,0.4988727569580078,3.4206676483154297,1.6157664772930744,129.0,129.0,328.7411423306175
192.168.56.1,192.168.56.101,80,66,559,166.2,219.6091983501602,29506.71111111111,146.4,171.77517606194183,66,559,146.4,633,831,1.1137452436912525,1.1137452436912525,64240,66,361,66246,67188,5,5,831,166.2,1.1512776342866584,3.425389051437378,0,9,2,2,2,1.0013580322265625e-05,1.1512776342866584,0.49881744384765625,3.422428607940674,1.6150269303261204,126.6,126.6,326.1046073527987
192.168.56.1,192.168.56.101,80,66,559,166.2,219.6091983501602,29483.47272727273,143.45454545454547,171.70752088150573,66,559,143.45454545454547,747,831,1.113947567414705,1.336737080897646,64240,66,409,66747,67188,6,5,831,166.2,1.0893294349210463,3.4244942665100098,0,10,2,2,2,3.314018249511719e-05,1.0893294349210463,0.4488541603088379,3.4215891361236572,1.473611806679311,124.5,124.5,351.5618522760809
