Source IP,Destination IP,Destination Port,Bwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Packet Length Variance,Packet Length Mean,Packet Length Std,Min Packet Length,Max Packet Length,Average Packet Size,Total Length of Fwd Packets,Total Length of Bwd Packets,Bwd Packets/s,Fwd Packets/s,Init_Win_bytes_forward,Fwd Packet Length Min,Fwd Packet Length Max,Fwd Header Length,Bwd Header Length,Subflow Fwd Packets,Subflow Bwd Packets,Subflow Bwd Bytes,Avg Bwd Segment Size,Flow IAT Std,Fwd IAT Max,URG Flag Count,ACK Flag Count,PSH Flag Count,SYN Flag Count,FIN Flag Count,Active Min,Idle Std,Flow IAT Mean,Flow IAT Max,Fwd IAT Std,Fwd Packet Length Mean,Avg Fwd Segment Size,Flow Bytes/s
192.168.56.101,192.168.56.1,52129,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,9.235981604244632,9.235981604244632,506,66,66,1012,1002,2,2,132,66.0,0.07708809085831102,0.21654438972473145,0,4,0,0,2,0.0005369186401367188,0.07708809085831102,0.07218146324157715,0.15375161170959473,0.0,66.0,66.0,1219.1495717602916
192.168.56.101,192.168.56.1,49474,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,66,66,20.119846881505858,20.119846881505858,506,66,66,506,501,1,1,66,66.0,0.0,0.0,0,2,0,0,1,0.04970216751098633,0.0,0.04970216751098633,0.04970216751098633,0.0,66.0,66.0,2655.819788358773
192.168.56.101,192.168.56.1,50202,66,66,66.0,0.0,48609.8,164.6,220.47630258147927,66,559,164.6,691,132,5.897399159885407,8.846098739828111,507,66,559,1521,1002,3,2,132,66.0,0.12001005216154235,0.26387858390808105,0,5,1,0,1,0.0006618499755859375,0.12001005216154235,0.08478313684463501,0.2575967311859131,0.1338457468160462,230.33333333333334,230.33333333333334,2426.779754292845
192.168.56.101,192.168.56.1,52542,66,66,66.0,0.0,60762.25,189.25,246.5,66,559,189.25,625,132,8.484345352962833,8.484345352962833,507,66,559,1014,1002,2,2,132,66.0,0.13036747175807112,0.23523592948913574,0,4,1,0,1,0.0004923343658447266,0.13036747175807112,0.07857608795166016,0.22907590866088867,0.0,312.5,312.5,3211.324716096432
192.168.56.101,192.168.56.1,49508,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,66,66,20.18928610968043,20.18928610968043,506,66,66,506,501,1,1,66,66.0,0.0,0.0,0,2,0,0,1,0.04953122138977051,0.0,0.04953122138977051,0.04953122138977051,0.0,66.0,66.0,2664.985766477817
192.168.56.101,192.168.56.1,52562,66,66,66.0,0.0,48609.8,164.6,220.47630258147927,66,559,164.6,625,198,9.764838265582487,6.509892177054992,506,66,559,1012,1503,2,3,198,66.0,0.14767248808260336,0.30707216262817383,0,5,1,0,2,0.000152587890625,0.14767248808260336,0.07680618762969971,0.29828429222106934,0.0,312.5,312.5,2678.820630858129
192.168.56.101,192.168.56.1,52141,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,9.24175100199849,9.24175100199849,507,66,66,1014,1002,2,2,132,66.0,0.0856774699725788,0.21640920639038086,0,4,0,0,2,4.76837158203125e-05,0.0856774699725788,0.07213640213012695,0.16685819625854492,0.0,66.0,66.0,1219.9111322638005
192.168.56.101,192.168.56.1,52135,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,9.245866224613737,9.245866224613737,504,66,66,1008,1002,2,2,132,66.0,0.07703106021415378,0.21631288528442383,0,4,0,0,2,0.00054168701171875,0.07703106021415378,0.07210429509480794,0.15363359451293945,0.0,66.0,66.0,1220.4543416490133
192.168.56.101,192.168.56.1,52137,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,9.247282953183786,9.247282953183786,505,66,66,1010,1002,2,2,132,66.0,0.07711275162817699,0.2162797451019287,0,4,0,0,2,0.0005359649658203125,0.07711275162817699,0.07209324836730957,0.1537635326385498,0.0,66.0,66.0,1220.6413498202598
192.168.56.101,192.168.56.1,49492,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,66,66,16.113408042289826,16.113408042289826,507,66,66,507,501,1,1,66,66.0,0.0,0.0,0,2,0,0,1,0.06206011772155762,0.0,0.06206011772155762,0.06206011772155762,0.0,66.0,66.0,2126.969861582257
192.168.56.101,192.168.56.1,52125,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,66,66,16.11799020078778,16.11799020078778,506,66,66,506,501,1,1,66,66.0,0.0,0.0,0,2,0,0,1,0.0620424747467041,0.0,0.0620424747467041,0.0620424747467041,0.0,66.0,66.0,2127.574706503987
192.168.56.101,192.168.56.1,52149,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,9.25071955853843,9.25071955853843,505,66,66,1010,1002,2,2,132,66.0,0.07648335886923899,0.21619939804077148,0,4,0,0,2,0.0010769367218017578,0.07648335886923899,0.0720664660135905,0.1530592441558838,0.0,66.0,66.0,1221.0949817270728
192.168.56.101,192.168.56.1,49532,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,66,66,16.111860604477496,16.111860604477496,506,66,66,506,501,1,1,66,66.0,0.0,0.0,0,2,0,0,1,0.062066078186035156,0.0,0.062066078186035156,0.062066078186035156,0.0,66.0,66.0,2126.7655997910297
192.168.56.101,192.168.56.1,49520,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,9.251964300682486,9.251964300682486,505,66,66,1010,1002,2,2,132,66.0,0.061347849647049126,0.2161703109741211,0,4,0,0,2,0.0014014244079589844,0.061347849647049126,0.07205677032470703,0.11179184913635254,0.0,66.0,66.0,1221.2592876900883
192.168.56.101,192.168.56.1,52139,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,66,66,8.948803072327715,8.948803072327715,505,66,66,505,501,1,1,66,66.0,0.0,0.0,0,2,0,0,1,0.11174678802490234,0.0,0.11174678802490234,0.11174678802490234,0.0,66.0,66.0,1181.2420055472585
192.168.56.101,192.168.56.1,52145,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,9.255537141936637,9.255537141936637,506,66,66,1012,1002,2,2,132,66.0,0.07622279520658737,0.21608686447143555,0,4,0,0,2,0.0014040470123291016,0.07622279520658737,0.07202895482381184,0.15282773971557617,0.0,66.0,66.0,1221.7309027356362
192.168.56.101,192.168.56.1,52143,66,66,66.0,0.0,0.0,66.0,0.0,66,66,66.0,132,132,9.257580004723364,9.257580004723364,506,66,66,1012,1002,2,2,132,66.0,0.07615576948989249,0.21603918075561523,0,4,0,0,2,0.0014057159423828125,0.07615576948989249,0.07201306025187175,0.1527111530303955,0.0,66.0,66.0,1222.000560623484
