Source IP,Destination IP,Destination Port,Bwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Packet Length Variance,Packet Length Mean,Packet Length Std,Min Packet Length,Max Packet Length,Average Packet Size,Total Length of Fwd Packets,Total Length of Bwd Packets,Bwd Packets/s,Fwd Packets/s,Init_Win_bytes_forward,Fwd Packet Length Min,Fwd Packet Length Max,Fwd Header Length,Bwd Header Length,Subflow Fwd Packets,Subflow Bwd Packets,Subflow Bwd Bytes,Avg Bwd Segment Size,Flow IAT Std,Fwd IAT Max,URG Flag Count,ACK Flag Count,PSH Flag Count,SYN Flag Count,FIN Flag Count,Active Min,Idle Std,Flow IAT Mean,Flow IAT Max,Fwd IAT Std,Fwd Packet Length Mean,Avg Fwd Segment Size,Flow Bytes/s
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.4647927522185684,4.33099094027321,64240,66,234,66248,66685,5,4,272,68,0.40726934278653354,1.1523408889770508,0,8,3,2,0,7.3909759521484375e-06,0.40726934278653354,0.14430877566337585,1.1522488594055176,0.5758738044239782,107.4,107.4,700.7543341362054
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.467276027536972,4.334095034421215,64240,66,234,66248,66685,5,4,272,68,0.407066144775493,1.1516859531402588,0,8,3,2,0,1.0013580322265625e-05,0.407066144775493,0.14420542120933533,1.1516425609588623,0.5755619036710822,107.6,107.6,702.1233955762368
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.4729519173027037,4.3411898966283795,64240,66,234,66248,66685,5,4,272,68,0.40637791400156026,1.1497395038604736,0,8,3,2,0,7.62939453125e-06,0.40637791400156026,0.14396974444389343,1.1497035026550293,0.5746022118089102,107.6,107.6,703.2727632537975
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2969.6111111111113,89.88888888888889,54.4941383188239,66,234,89.88888888888889,537,272,3.4807364867233925,4.350920608404241,64240,66,234,66248,66685,5,4,272,68,0.40551844291009337,1.1472907066345215,0,8,3,2,0,5.9604644775390625e-06,0.40551844291009337,0.14364776015281677,1.147254467010498,0.5733680864500791,107.4,107.4,703.9789544398061
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.483412633224232,4.35426579153029,64240,66,234,66248,66685,5,4,272,68,0.4050561444243466,1.146103858947754,0,8,3,2,0,9.894371032714844e-05,0.4050561444243466,0.14353740215301514,1.1459999084472656,0.5727248889223899,107.6,107.6,705.391058227907
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.477389692699462,4.346737115874327,64240,66,234,66248,66685,5,4,272,68,0.4061848667110818,1.1490843296051025,0,8,3,2,0,5.7220458984375e-06,0.4061848667110818,0.1437860131263733,1.1490421295166016,0.5743487514783283,107.4,107.4,703.3020653484662
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.4783298095059996,4.347912261882499,64240,66,234,66248,66685,5,4,272,68,0.40561460690766965,1.1477489471435547,0,8,3,2,0,5.4836273193359375e-06,0.40561460690766965,0.14374715089797974,1.1475918292999268,0.5735514284725706,107.4,107.4,703.4922039725884
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.4818930196591493,4.352366274573937,64240,66,234,66248,66685,5,4,272,68,0.40550252497270584,1.1473116874694824,0,8,3,2,0,1.6689300537109375e-05,0.40550252497270584,0.14360004663467407,1.147167444229126,0.5734304633280208,107.4,107.4,704.212863226063
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2969.6111111111113,89.88888888888889,54.4941383188239,66,234,89.88888888888889,537,272,3.469780804998637,4.337226006248296,64240,66,234,66248,66685,5,4,272,68,0.4068778648674094,1.1510958671569824,0,8,3,2,0,5.9604644775390625e-06,0.4068778648674094,0.1441013216972351,1.1510725021362305,0.5753251777836274,107.4,107.4,701.7631678109743
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.4907255713734644,4.36340696421683,64240,66,234,66248,66685,5,4,272,68,0.4041969089861881,1.143587589263916,0,8,3,2,0,1.4781951904296875e-05,0.4041969089861881,0.1432366967201233,1.1435728073120117,0.5714977281404945,107.6,107.6,706.8719282031266
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.4877996149063106,4.3597495186328885,64240,66,234,66248,66685,5,4,272,68,0.40448465645177295,1.1444461345672607,0,8,3,2,0,1.71661376953125e-05,0.40448465645177295,0.14335685968399048,1.1444048881530762,0.5718709325665846,107.6,107.6,706.279422018528
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.4747335837158313,4.34341697964479,64240,66,234,66248,66685,5,4,272,68,0.40633933552048884,1.1496963500976562,0,8,3,2,0,2.4318695068359375e-05,0.40633933552048884,0.1438959240913391,1.1495342254638672,0.57461048191101,107.6,107.6,703.6335507024559
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.499078263259859,4.373847829074824,64240,66,234,66248,66685,5,4,272,68,0.4032928958556612,1.14103102684021,0,8,3,2,0,5.0067901611328125e-06,0.4032928958556612,0.14289477467536926,1.140993595123291,0.5701799036073275,107.4,107.4,707.6885787443065
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.500468301838844,4.375585377298554,64240,66,234,66248,66685,5,4,272,68,0.40313876630989426,1.1406023502349854,0,8,3,2,0,6.67572021484375e-06,0.40313876630989426,0.1428380310535431,1.1405553817749023,0.5700282527075913,107.6,107.6,708.8448311223658
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.4894397812644224,4.361799726580529,64240,66,234,66248,66685,5,4,272,68,0.40463014302494144,1.1449644565582275,0,8,3,2,0,7.152557373046875e-06,0.40463014302494144,0.1432894766330719,1.144697904586792,0.5722780968964617,107.4,107.4,705.7391957607294
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.499691379463916,4.374614224329895,64240,66,234,66248,66685,5,4,272,68,0.40348354978613804,1.1414830684661865,0,8,3,2,0,1.5497207641601562e-05,0.40348354978613804,0.1428697407245636,1.1414403915405273,0.5705317201795648,107.4,107.4,707.812581496577
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.501792931633158,4.377241164541448,64240,66,234,66248,66685,5,4,272,68,0.4032556288624304,1.1408069133758545,0,8,3,2,0,7.3909759521484375e-06,0.4032556288624304,0.1427839994430542,1.1407907009124756,0.570197297491209,107.4,107.4,708.2376204228062
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2966.25,90.0,54.46329038903177,66,234,90.0,538,272,3.5079719240404326,4.38496490505054,64240,66,234,66248,66685,5,4,272,68,0.4020478563330218,1.1375832557678223,0,8,3,2,0,1.0967254638671875e-05,0.4020478563330218,0.14253249764442444,1.1375494003295898,0.5683747059396963,107.6,107.6,710.3643146181876
192.168.56.1,192.168.56.101,80,66,74,68,4.0,2967.1111111111113,89.88888888888889,54.47119524217466,66,234,89.88888888888889,537,272,3.5109266952554026,4.388658369069253,64240,66,234,66248,66685,5,4,272,68,0.4018103817453407,1.1368896961212158,0,8,3,2,0,6.198883056640625e-06,0.4018103817453407,0.14241254329681396,1.1368420124053955,0.5680700473887612,107.4,107.4,710.0849241154052
