Source IP,Destination IP,Destination Port,Bwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Packet Length Variance,Packet Length Mean,Packet Length Std,Min Packet Length,Max Packet Length,Average Packet Size,Total Length of Fwd Packets,Total Length of Bwd Packets,Bwd Packets/s,Fwd Packets/s,Init_Win_bytes_forward,Fwd Packet Length Min,Fwd Packet Length Max,Fwd Header Length,Bwd Header Length,Subflow Fwd Packets,Subflow Bwd Packets,Subflow Bwd Bytes,Avg Bwd Segment Size,Flow IAT Std,Fwd IAT Max,URG Flag Count,ACK Flag Count,PSH Flag Count,SYN Flag Count,FIN Flag Count,Active Min,Idle Std,Flow IAT Mean,Flow IAT Max,Fwd IAT Std,Fwd Packet Length Mean,Avg Fwd Segment Size,Flow Bytes/s
10.0.2.15,142.251.39.110,443,60,1034,229.54545454545453,362.66744095282763,339181.3904761905,379.0952380952381,582.3928145815249,54,2165,379.0952380952381,5436,2525,7.9699246717571866,7.245386065233806,65535,54,2165,655350,720885,10,11,2525,229.54545454545453,0.14771543011725258,0.6306493282318115,0,21,10,0,0,8.58306884765625e-06,0.14771543011725258,0.06900943517684936,0.630284309387207,0.203568129919725,543.6,543.6,5768.051846532633
10.0.2.15,142.251.39.106,443,60,4374,672.5263157894736,1222.257990970494,1158774.4756302522,590.6285714285714,1076.4638756736113,54,4374,590.6285714285714,7894,12778,29.291888691098205,24.666853634609016,64240,54,2536,1042085,1245165,16,19,12778,672.5263157894736,0.0482767778780518,0.16405391693115234,0,34,13,2,0,5.245208740234375e-06,0.0482767778780518,0.01907775682561538,0.1636819839477539,0.06706087017687765,493.375,493.375,31869.574895914848
