Source IP,Destination IP,Destination Port,Bwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Packet Length Variance,Packet Length Mean,Packet Length Std,Min Packet Length,Max Packet Length,Average Packet Size,Total Length of Fwd Packets,Total Length of Bwd Packets,Bwd Packets/s,Fwd Packets/s,Init_Win_bytes_forward,Fwd Packet Length Min,Fwd Packet Length Max,Fwd Header Length,Bwd Header Length,Subflow Fwd Packets,Subflow Bwd Packets,Subflow Bwd Bytes,Avg Bwd Segment Size,Flow IAT Std,Fwd IAT Max,URG Flag Count,ACK Flag Count,PSH Flag Count,SYN Flag Count,FIN Flag Count,Active Min,Idle Std,Flow IAT Mean,Flow IAT Max,Fwd IAT Std,Fwd Packet Length Mean,Avg Fwd Segment Size,Flow Bytes/s
192.168.0.107,192.168.0.104,8009,54,159,84.375,37.43160429369813,133277.45,206.875,365.0718422447834,54,1514,206.875,2635,675,821.8485353188988,821.8485353188988,64240,66,1514,67754,47244,8,8,675,84.375,0.0013237523675809265,0.005155801773071289,0,13,5,2,2,5.9604644775390625e-06,0.0013237523675809265,0.0006489435831705729,0.005155801773071289,0.0018338800259851027,329.375,329.375,340039.83148819435
192.168.0.107,104.21.65.228,443,66,105,69.9,12.33288287465668,84.5,68.16666666666667,9.192388155425117,66,105,68.16666666666667,528,699,0.032344884462286595,0.025875907569829278,600,66,66,4800,80,8,10,699,69.9,22.819939463324417,49.08970642089844,0,18,1,0,2,6.365776062011719e-05,22.819939463324417,18.186347049825333,48.95477843284607,8.064801981653552,66.0,66.0,3.9687173235225655
192.168.0.107,142.250.182.1,443,66,1466,791.0,674.5066573201711,364793.8448275862,464.5,603.9816593470254,66,1466,464.5,2861,11074,0.21309359653413196,0.24353553889615082,64240,66,1466,72841,79113,16,14,11074,791.0,9.187896312578768,46.25913715362549,0,29,7,2,2,8.106231689453125e-06,9.187896312578768,2.2654769009557265,46.25913715362549,12.607027731808884,178.8125,178.8125,212.10423340736634
192.168.0.107,142.250.195.195,443,66,2866,627.2222222222222,972.9478117784347,533016.3052631579,408.9,730.0796567931186,66,2866,408.9,2533,5645,0.13963252748142457,0.17066197803285227,64240,66,1466,69781,73889,11,9,5645,627.2222222222222,11.006534934061797,45.018014669418335,0,19,5,2,2,2.0742416381835938e-05,11.006534934061797,3.3923629334098413,45.018014669418335,14.84793076849133,230.27272727272728,230.27272727272728,126.8794233047878
192.168.0.107,192.168.0.104,8009,54,159,85.28571428571429,40.334907486007225,149965.5164835165,203.14285714285714,387.25381403353083,54,1514,203.14285714285714,2247,597,111.87495665626417,111.87495665626417,64240,66,1514,67252,46474,7,7,597,85.28571428571429,0.012031448868556489,0.04332780838012695,0,11,4,2,2,1.0251998901367188e-05,0.012031448868556489,0.004813065895667443,0.04330015182495117,0.017247036561665156,321.0,321.0,45453.196675773615
192.168.0.107,23.216.153.71,443,66,90,70.0,9.797958971132712,48.0,68.0,6.928203230275509,66,90,68.0,396,420,0.03667098648837664,0.03667098648837664,501,66,66,3006,3006,6,6,420,70.0,21.439003606902894,49.05599880218506,0,12,1,0,1,4.863739013671875e-05,21.439003606902894,14.874280669472434,48.90516018867493,20.764349958638388,66.0,66.0,4.987254162419223
192.168.0.107,31.209.137.10,443,66,611,132.75,155.41622999369966,291477.5641025641,395.77777777777777,539.88662152582,66,1472,395.77777777777777,9093,1593,0.3481803585487236,0.4352254481859045,65228,66,1472,72341,66534,15,12,1593,132.75,4.653618241216523,19.96413254737854,0,26,8,2,1,1.621246337890625e-05,4.653618241216523,1.325572940019461,19.964105129241943,6.216187402677469,606.2,606.2,310.05460928763836
192.168.0.107,192.168.0.104,8009,66,74,67.6,3.5777087639996634,191053.45454545456,228.36363636363637,437.0966192336135,66,1514,228.36363636363637,2174,338,19.706222843654626,23.64746741238555,64240,66,1514,66750,46474,6,5,338,67.6,0.050518781901502836,0.1333773136138916,0,10,1,2,2,1.4781951904296875e-05,0.050518781901502836,0.025372695922851563,0.13331151008605957,0.06636007550944145,362.3333333333333,362.3333333333333,9900.406356652084
192.168.0.107,116.119.204.140,443,66,1779,478.09090909090907,706.156420992609,339277.9502164502,359.04545454545456,582.475707833769,66,1779,359.04545454545456,2640,5259,0.1609904675804282,0.1609904675804282,64240,66,1466,69681,76134,11,11,5259,478.09090909090907,10.482713520416057,46.633952617645264,0,21,3,2,2,8.344650268554688e-06,10.482713520416057,3.253667944953555,46.620802879333496,14.74274283706686,240.0,240.0,115.60579121980022
192.168.0.107,116.119.96.82,443,66,1466,477.0,641.8646274721797,287625.1581027668,344.39130434782606,536.3069625715918,66,1466,344.39130434782606,2674,5247,0.167663854027792,0.18290602257577307,64240,66,1466,70275,76244,12,11,5247,477.0,10.425044538063561,48.00832271575928,0,22,3,2,2,1.2159347534179688e-05,10.425044538063561,2.9821573820981113,47.99907994270325,14.453609681058648,222.83333333333334,222.83333333333334,120.7332170685582
